pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.449374288964733	1	0.0565299525056311	0.323172243003889	0.842251608055739	22	CDC37|FBXO7|EIF2AK1|PARK7|ATP5IF1|SLC25A4	GO_BP
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	0.915219611848825	1	0.0156180851425484	0.131148413147442	0.340329087242722	69	LIMK1|MAPT|DSCAM|STK25|METRN|SKIL|ROBO2|PLXNB2|SEMA7A|WNT3A|ISLR2|BDNF|NTRK2|NEFL|ANAPC2|PAFAH1B1|TIAM2|LPAR3|BCL11A|GOLGA4|MEGF8|WNT3|FN1|TRPV2|SHTN1	GO_BP
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	0.883620689655172	1	0.0214353576364558	0.139761509271309	0.371751588802611	34	LIMK1|MAPT|DSCAM|SEMA7A|ISLR2|ANAPC2|PAFAH1B1|GOLGA4|MEGF8|FN1|TRPV2|SHTN1	GO_BP
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	0.734065934065934	1	0.0322153154599285	0.195593098869638	0.513689558585087	29	VPS35|CFAP20|ADORA2A|MTNR1B|GHRH|RXFP4|STRA6|GRP|NPAS2|OPRK1|INSL5|NPY|HDAC2|CRH	GO_BP
GOBP_POSITIVE_REGULATION_OF_BINDING	0.782051282051282	1	0.0276588991389961	0.174737527577468	0.464849169660898	38	PYHIN1|IDE|SUMO4|FOXC1|TRIM21|RIPOR2|MMP9|DTX3L|PARP9	GO_BP
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.525441329179647	1	0.0451344222209097	0.332778078933689	0.877017559364031	50	RXRB|ATF4|AMTN|ADRB2|ENAM|ISG15|ALOX5	GO_BP
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	0.553418803418803	1	0.0440640346597561	0.259465896011776	0.690249587415748	38	RGS4|EDN3|ADM5|NKX2-5|TRPM4|RYR2|ATP2A2|CHGA|SCN3B|ADRB1|ADA|GCH1|APELA|HSP90AA1|AVPR1A|TGFB2	GO_BP
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	0.856835306781485	1	0.0231538258045259	0.151944839864075	0.403295432242051	35	ADORA1|ADRA2B|ADH5|ID2|AVP|OXT|ADRB1|GRIP2|OXTR|ACE	GO_BP
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.706002034587996	1	0.0303467275556782	0.240472787591836	0.621839647577282	72	MIR146A|MIR210|ETS1|MIR200A|FGF2|MIR101-1|MIR143|SIRT1|PLCG1|CD40|MIR487B|FGFR1|ANXA1	GO_BP
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.409556313993174	1	0.0609039347452418	0.352451309440767	0.918558720818931	22	MIR146A|PPP1R16B|MIR101-1	GO_BP
