pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
REACTOME_DNA_REPAIR	4.59705188978986e-06	5.12436078303046e-05	0.610526878385931	0.740903693744192	1.79020848546253	306	GTF2H4|MDC1|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H2BC13|H2BC17|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H4C5|H2AC7|H2BC7|H4C4|H2BC6|H2BC5|H4C6|H2BC9|H2AC6|H2BC10|H4C8|H4C2|H2AC4|H2BC3|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_DNA_REPLICATION	2.28055024864221e-11	3.54111402623207e-10	0.863415391606693	0.865642867681867	2.14211568731015	168	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_DNA_REPLICATION_PRE_INITIATION	2.41235926167248e-14	4.64890250935865e-13	0.97599468306432	0.89329709294146	2.21141700902608	138	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_DNA_STRAND_ELONGATION	0.430957683741648	0.934136988406113	0.0574877409561325	0.344185739885364	0.900710725009168	29	RFC2|GINS3|PRIM2|POLD1|PCNA|MCM6|FEN1	Reactome
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.730011587485516	0.954764512595838	0.0350150690873584	0.209748722201644	0.540525325344253	21	STX1A|RAB3A|SYN2|APBA1|SLC18A2|CPLX1|VAMP2|SYT1|SYN3|UNC13B	Reactome
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	0.443438914027149	0.934136988406113	0.0568864160475701	0.326469441300439	0.848456234600923	25	CDC37|ERBB2|PTPN12	Reactome
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.359688195991091	0.934136988406113	0.066132620475844	0.477541336150685	1.24969327099196	29	STAT1|MAPK1|NCOR2|SMAD2|UBA52|SKIL|TGIF2	Reactome
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.692913385826772	0.952675399056053	0.0360729976388226	0.205986839182698	0.536657524206407	26	PMEPA1|PPP1CC|SMAD2|UBA52|XPO1|ZFYVE9|PPP1CB|TGFBR1|NEDD4L|PPP1R15A|SMAD7|RPS27A|UBB|UBC|TGFB1|STRAP|PPP1CA	Reactome
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.6751269035533	0.952675399056053	0.0324330694656715	0.252658715705437	0.645190782832104	63	HRAS|PSMD3|RELA|NFATC1|CHUK|PRKCB|PSMC6|RASGRP1|PSMB3|PSMA3|UBA52|PSMB6|PSMD6|PSMB4|PSMA7|SKP1|ADRM1|BCL10|PSMC4|PSMA1|PSMB1|FBXW11|PSMD14|NFKB1|PSMB7	Reactome
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0.380688124306326	0.934136988406113	0.0632191170859458	0.430653329363485	1.12988821066847	28	PTPN11|HRAS|GRB2|FGF2|FGF4|PLCG1|FGF6|FGFR1|FRS3|FGF23	Reactome
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	0.371203599550056	0.934136988406113	0.0650877566917313	0.427221311144143	1.11303970698575	26	PTPN11|HRAS|GRB2|FGF2|FGF4|PLCG1|FGF6|FRS3|FGF23	Reactome
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.323290845886443	0.927945810677212	0.0734381410838857	0.479216874486627	1.2349484386528	21	PTPN11|HRAS|GRB2|FGF2|FGF4|PLCG1|FRS3|FGF23	Reactome
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.327981651376147	0.927945810677212	0.0721797965581253	0.507795288448093	1.31423903874758	23	PTPN11|HRAS|GRB2|FGF2|FGF4|PLCG1|FGF6|FRS3|FGF23|FGF19	Reactome
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.194600674915636	0.798235455900873	0.0999276973731092	0.639693438884783	1.66659335385261	26	STAT1|PTPN11|HRAS|GRB2|GRB7|PIK3R2	Reactome
REACTOME_DOWNSTREAM_TCR_SIGNALING	1.8239520526403e-07	2.20620583388513e-06	0.690132458796796	0.872236805284526	2.21928512019446	83	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|HLA-DRB1|HLA-DRB5|HLA-DPA1|HLA-DPB1	Reactome
REACTOME_DRUG_ADME				-0.0994374587166004		100	UGT2B4|UGT2B11|SLCO1A2|SULT1A3|AKR1C1|ABCC5|ABCG2|SLC29A3|SLC22A2|ADK|SLC22A1|ABCB1|BSG|UGT2A1|UGT2A2|ALB|GMPS|HSD11B1|TPMT|UGT1A3|UGT1A4|UGT1A5|UGT1A6|UGT1A10|UGT1A8|ITPA|UGT1A7|UGT1A9|NAT2|ABCC1|SLC28A3|GSTA2|SLCO2B1|CES1|PNP|SERPINA6|SLCO1B3|SLC29A2|PON1|SLC29A1|NAT1|UGT2B17|GSTP1|ACSM5|ABCC3|NT5C2|CYP3A4|GLYAT|UGT1A1|IMPDH2|SLC16A1|GGT6|CYP2D6|UGT2B7|VAV3|SLC22A7|SULT2A1|CNDP2|UGT2B10|GLYATL3|GLYATL1|NME2|NME1|SULT1E1|BCHE|UGT2A3|UGT3A2	Reactome
REACTOME_DUAL_INCISION_IN_GG_NER	0.195095948827292	0.798235455900873	0.0965629554309422	0.646189014233898	1.70354497444512	37	GTF2H4|RFC2|CHD1L	Reactome
REACTOME_DUAL_INCISION_IN_TC_NER	0.31551901336074	0.927945810677212	0.0686325631836726	0.534770568514341	1.36751013509423	57	GTF2H4|RFC2	Reactome
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.813760379596679	0.970056349541365	0.030918431706181	0.188055425206106	0.488631153628148	17	PPP2R1B|PRIM2|CDK1|ORC1|ORC4|PPP2CA	Reactome
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	3.23764208016094e-06	3.64475152984454e-05	0.627256739718528	0.889429039145431	2.27443935229558	57	HLA-A|H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4|H2BC1|UBE2L3	Reactome
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	0.839955849889625	0.971714993866893	0.0256225253207008	0.1586437320273	0.416102591131205	31	MAP1LC3B|CHMP4B|HAVCR1|CHMP2B|AGRN|HSPG2|TMPRSS2|CHMP4C	Reactome
REACTOME_ECM_PROTEOGLYCANS	0.129554655870445	0.63863936627792	0.119348440591015	0.622639867791238	1.58599654210239	72	TNXB|ITGAX|LAMC1	Reactome
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.385746606334842	0.934136988406113	0.0635007968065945	0.385884673311607	1.00286953536601	25	ITPR3|ABHD6|DGKQ|RASGRP1|ITPR2	Reactome
REACTOME_EGFR_DOWNREGULATION	0.719200887902331	0.952675399056053	0.0336769978828608	0.198017658145767	0.519531145326965	28	GRB2|PTPN12|STAM2|UBA52|SPRY1	Reactome
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.380202474690664	0.934136988406113	0.0639271933359996	0.397584646733115	1.03582730345714	26	NAB1|LAMC1|EGR2	Reactome
REACTOME_ELASTIC_FIBRE_FORMATION	0.781414994720169	0.970056349541365	0.0270967423183296	0.170229610690798	0.447124107390973	41	ELN|GDF5|LTBP4|FBLN2|ITGA5	Reactome
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.284513805522209	0.911245625010568	0.0819778796501272	0.4419957059108	1.1404962501309	16	ITPR3|ORAI2|ITPR2|P2RX5|P2RX6	Reactome
REACTOME_ENDOGENOUS_STEROLS	0.0463800904977376	0.317675680095949	0.222056046145248	0.794692161295438	2.06531280892258	25	CYP21A2|FDX2	Reactome
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.412026726057906	0.934136988406113	0.0596037042575973	0.377580569006867	0.988102726663869	29	VPS37D|MVB12A|CHMP4B|VPS37B|VPS37C|STAM2|UBA52|CHMP2B|CHMP5|UBAP1|CHMP4C|VPS4B|HGS|MVB12B|CHMP7|TSG101|VPS28|RPS27A|SNF8|UBB|UBC	Reactome
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.489819004524887	0.938807510002273	0.0522693317499306	0.291218059784751	0.756841980273955	25	LAMTOR3|PRKAB2|RRAGA|PRKAA2|LAMTOR2|TSC2|CAB39|SLC38A9|PPM1A|STRADB	Reactome
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.503884572697003	0.938807510002273	0.0500922874402106	0.282204612901527	0.740409149013145	28	LYN|EPHA10|EPHA7|EFNA4|EFNA3|NGEF|EPHA4|MYH14|EFNA2|MYL9|MYL6|YES1	Reactome
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.227272727272727	0.87499230437727	0.0873098257637931	0.60152222011037	1.59080438204199	39	ARPC5|HRAS|LIMK1|ACTR2|LYN|ARPC3|CFL1|ITSN1|ACTR3	Reactome
REACTOME_EPHRIN_SIGNALING	0.729559748427673	0.954764512595838	0.126253987849115	-0.14816047821301	-0.776530120369457	17	MYL12A|FYN|SDCBP|EPHB1|ARHGEF7|PAK1|SRC|NCK2|EPHB3|EFNB3|EPHB6|GIT1	Reactome
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.815160955347871	0.970056349541365	0.0239329549624917	0.162396784181367	0.420892090396842	48	LYN|EPHA10|EPHA7|EFNA4|EFNA3|DNM1|EPHA4|EFNB2|MMP9|VAV2	Reactome
REACTOME_EPH_EPHRIN_SIGNALING	0.476814516129032	0.938807510002273	0.0482149710025565	0.42171220694867	1.07157828127772	86	ARPC5|HRAS|LIMK1|ACTR2|LYN|EPHA10|ARPC3|EPHA7|EFNA4|EFNA3|CFL1|ITSN1|DNM1|ACTR3|NGEF|EPHA4	Reactome
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	5.30166596044178e-14	9.88195770003656e-13	0.965327754226083	0.880549968490174	2.17600959359016	157	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1|KAT8|PPARGC1B|GPS2	Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	2.30468283149669e-11	3.54111402623207e-10	0.863415391606693	0.812299805486079	1.9678975497673	294	EHMT2|GTF2H4|POLR1H|H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1|PHF1|KAT8|PPARGC1B	Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	8.31577565042396e-15	1.68839944902358e-13	0.986546283587582	0.902096264759108	2.23477436838986	128	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1|PPARGC1B|GPS2	Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	1.7053505493995e-25	6.46327858222412e-23	1.31101476274061	0.958827101301367	2.43735169359272	73	EHMT2|H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_ERK_MAPK_TARGETS	0.642018779342723	0.952675399056053	0.0415717899246479	0.234429520083329	0.603174094367811	20	MAPK1|PPP2R1B|MAPK11|DUSP6|PPP2CA|DUSP4|MAPK3|MEF2A|PPP2CB|DUSP7|PPP2R5D|MAPK14|RPS6KA2|MAPK7|VRK3|PPP2R1A	Reactome
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	0.0899532710280374	0.496489656111061	0.158514105424824	0.809759237336386	2.08295919802804	19	RNF5	Reactome
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.992007992007992	0.997270633875409	0.00409492237559551	0.0942929092192976	0.233082141909989	145	PPP6R1|COPZ2|TUBA8|SEC24A|TRAPPC4|SAR1B|LMAN1L|SPTBN4|GOLGB1|GOLGA2|CAPZA2|COPZ1|DYNLL1|COG4|TMED10|GOSR1|SPTBN2|CSNK1D|ANK1|ARF4|ARF1|ARFGAP3|TMEM115|INS	Reactome
REACTOME_ESR_MEDIATED_SIGNALING	1.16583171108083e-10	1.72149435779078e-09	0.826657301178302	0.837713130109127	2.05481528913238	206	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	7.75767858250281e-15	1.60372373605558e-13	0.986546283587582	0.890114352373734	2.20391605915349	142	H3C11|H4C13|H4C12|H2BC15|H4C11|H2AC14|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC12|H2BC8|H2AC8|H3C6|H4C5|H2AC7|H2BC7|H3C4|H4C4|H2BC6|H2BC5|H4C6|H3C7|H2BC9|H2AC6|H3C8|H2BC10|H4C8|H4C2|H2AC4|H3C2|H3C3|H2BC3|H3C1|H4C1|H4C3|H2BC4|H2BC1	Reactome
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.858644859813084	0.97433054451844	0.0274480081801021	0.168993581134911	0.434705426011005	19	MAPK1|BCL2|XPO1|CCND1|AREG|CDKN1B|PTK2	Reactome
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.555217831813577	0.939919918356576	0.041488040200221	0.357219003562219	0.908370640894836	81	RPS18|RPL6|RPL28|RPL19|RPS25|RPL37|RPL24|RPS28|RPS20|RPL23|RPS15A|RPS5|RPL29|FAU|UBA52|EEF1D|RPL3|RPL10A|RPS10|RPL30|RPS16|RPL17|EEF1G	Reactome
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.646940822467402	0.952675399056053	0.0338984188001938	0.323996352711316	0.816237791278985	103	RPS18|RPL6|EIF4H|EIF3G|RPL28|RPL19|RPS25|RPL37|RPL24|RPS28|RPS20|RPL23|EIF2B2|RPS15A|RPS5|RPL29|FAU|UBA52|RPL3|RPL10A|RPS10|RPL30|RPS16|RPL17|EIF3B|EIF5|RPL15|EIF3L|RPL13|EIF2S1|RPL26|RPS21	Reactome
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	0.296377607025247	0.920647773279352	0.0751181635276302	0.527571056831569	1.37503190930925	34	TYK2|IFIH1|IRF3|IFNA5|IFNA16|IFNA10|IFNA17|IFNA4|IFNA7|UBA52|IFNA13|IFNA21|IFNA6|IFNA14|RIGI|IFNA2|STAT2|IFNA8	Reactome
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.0899122807017544	0.496489656111061	0.153158808683073	0.733109506741422	1.92096071101248	33	HSPA1A|POM121|NUP85|POM121C	Reactome
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	0.422222222222222	0.934136988406113	0.231126709673834	-0.127708520077076	-0.958628276049721	33	RXRA|CRTC3|PPARA|RORB|CRTC2|CREB1|HDAC3|NCOR1|CREBBP|EP300|ATF2|RORC|NCOA1|MEF2C|SMARCD3|PPARGC1A	Reactome
REACTOME_EXTENSION_OF_TELOMERES	0.680166147455867	0.952675399056053	0.0331626424471441	0.217200467061105	0.567304892252171	47	RFC2|PIF1|RUVBL1|PRIM2|POLD1|PCNA|TERT|FEN1	Reactome
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.221778221778222	0.864423648452511	0.0855356947987884	0.499775602511321	1.20786623899237	304	TNXB|DDR1|ITGAM|ITGAX|COL11A2|ITGAD|LAMC2|ICAM3|CD44|LAMC1|ICAM1|ICAM4|ICAM5|ELN|COL13A1|CTSB|ITGAL|GDF5|LTBP4|SCUBE3	Reactome
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.708460754332314	0.952675399056053	0.0302754424728262	0.238583954955125	0.606278761543432	68	HRAS|PIK3R2|MAPK1|PRMT1|GNG4|ESR1|GNG7|MMP7|MMP9|GNG2|ESR2|GNGT2|GNG11|GNB2|BCL2|GNAI2|XPO1|GNB4|CCND1|GNAT3|AREG|CDKN1B|IGF1R|SPHK1|PTK2|HSP90AA1|GNG3|PIK3R1|GNB3|SHC1	Reactome
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.045954045954046	0.316984263270324	0.208955027549354	0.623519842302197	1.54289537213928	160	H3C11|H3C10|H3C12|H3C6|H3C4|H3C7|H3C8|H3C2|H3C3|H3C1|CARMIL1|KIFC1|SH2B3	Reactome
REACTOME_FANCONI_ANEMIA_PATHWAY	0.64026402640264	0.952675399056053	0.0387166740042594	0.227711886535346	0.598027518094339	32	DCLRE1B|DCLRE1A|FANCD2|UBA52|FAAP24|FANCL|FANCE|FANCI|FANCG|RPS27A|EME1|POLN|SLX4|UBB|UBC|MUS81|ERCC4|FAAP100|RPA3|CENPX	Reactome
REACTOME_FATTY_ACID_METABOLISM	0.436563436563437	0.934136988406113	0.0518457624865066	0.438123926235364	1.08413450920205	160	PPT2|HSD17B8|ACAD10|ACOX2|HTD2|PRKAB2|MAPKAPK2|CYP2U1|HADH|CYP1A2|PPARD|MLYCD|CYP1A1|ACSL6|CPT1A|ACACB|PRXL2B|HSD17B3|HACD2|FADS1|FADS2|NUDT19	Reactome
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.058252427184466	0.374197794964621	0.191892240384838	0.749412775183652	1.9650851922252	36	PPT2|HSD17B8|HTD2	Reactome
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	0.553911205073996	0.939919918356576	0.0435378240914002	0.261174128299913	0.690709227165813	39	PSMD3|PSMC6|PSMB3|FBXL18|PSMA3|UBA52|PSMB6|PSMD6|PSMB4|PSMA7|SKP1|ADRM1|PSMC4|PSMA1|PSMB1|PSMD14|PSMB7	Reactome
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	0.453586497890295	0.938807510002273	0.0525898950623616	0.378045473666548	1.00189431343286	40	ITPR3|GRB2|LYN|NFATC1|IGHV4-59|IGHV3-53|LAT|IGHV1-69|ITPR2|PLCG1	Reactome
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.508403361344538	0.939919918356576	0.0471642455670861	0.314364380782628	0.828496489561029	42	HRAS|GRB2|LYN|MAPK1|IGHV4-59|IGHV3-53|LAT|MAPK9|IGHV1-69|PLCG1	Reactome
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	0.70253807106599	0.952675399056053	0.0304894126298511	0.251095364510376	0.637093732688016	75	PSMD3|LYN|RELA|IGHV4-59|IGHV3-53|CHUK|PSMC6|RASGRP1|IGHV1-69|PSMB3|PSMA3|UBA52|PSMB6|TAB1|PSMD6|TAB2|IGHE|PSMB4|IGHV2-70|PSMA7|SKP1|ADRM1|BCL10|PSMC4|FCER1G|PSMA1|PSMB1|FBXW11|PSMD14|NFKB1|PSMB7	Reactome
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.419678714859438	0.934136988406113	0.0538979025357319	0.467921528145488	1.18107523601133	95	ARPC5|ITPR3|FCGR3A|FCGR2A|LIMK1|GRB2|ACTR2|PIK3R2|LYN|MAPK1|IGHV4-59|IGHV3-53|ARPC3|CFL1|ACTR3|IGHV1-69|ITPR2|PLCG1|HCK|PIK3CB|IGHG4|IGHG2	Reactome
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0.397515527950311	0.934136988406113	0.0578529757032509	0.436812529587019	1.13338272524222	49	ITPR3|FCGR3A|FCGR2A|IL10|PRKAR1A|LYN|IGHV4-59|IGHV3-53|IGHV1-69|ITPR2|PLCG1|HCK|IGHG4|IGHG2	Reactome
REACTOME_FCGR_ACTIVATION	0.330296127562642	0.927945810677212	0.0714786287425507	0.511575849524914	1.32265532903356	24	FCGR3A|FCGR2A|LYN|IGHV4-59|IGHV3-53|IGHV1-69|HCK|IGHG4|IGHG2	Reactome
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.748251748251748	0.962313388973786	0.0264649017470855	0.277765990829518	0.693259496795627	122	ITPR3|HRAS|LAT2|GRB2|PSMD3|PIK3R2|LYN|MAPK1|RELA|NFATC1|IGHV4-59|IGHV3-53|CHUK|LAT|MAPK9|PSMC6|RASGRP1|IGHV1-69|ITPR2|PSMB3|PLCG1|PSMA3|PIK3CB|UBA52|PSMB6|TAB1|VAV2|PSMD6|TAB2|IGHE|PSMB4|IGHV2-70|PSMA7|SKP1|ADRM1|BCL10|PAK2|TXK	Reactome
REACTOME_FERTILIZATION	0.445444319460068	0.934136988406113	0.0564118388217596	0.321081547331867	0.836513774099192	26	ADAM30|CATSPER2|HVCN1|B4GALT1|CATSPERB|CATSPER1|ADAM2|KCNU1|CATSPER3|IZUMO4|OVGP1	Reactome
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.384057971014493	0.934136988406113	0.0668966276500666	0.352861969617457	0.90405463219721	15	FGF2|FGF4|FGF6|FGFR1|FGF23|TGFBR3|FGF5|KL	Reactome
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	0.283964365256125	0.911245625010568	0.0780892306943345	0.544916991495402	1.42601078895108	29	STAT1|GRB2|CEP43|FGF2|FGF4|TRIM24|ZMYM2|FGF6|FGFR1|FGF23|STAT5B	Reactome
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.552423900789177	0.939919918356576	0.0466015072985992	0.25932931866698	0.674205808186133	27	POLR2J|HNRNPF|POLR2K|NCBP2|POLR2I|POLR2F|POLR2C|FGFR2|POLR2A|POLR2E|RBFOX2|POLR2L|HNRNPH1|HNRNPM|PTBP1|GTF2F1|POLR2G|NCBP1|ESRP2|POLR2B|POLR2H|POLR2D	Reactome
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	0.415366146458583	0.934136988406113	0.0628003977812234	0.33143194881639	0.855204902997298	16	FGF2|FGF4|FGF6|FGF23|FGFBP1|FGFBP2|FGFR2|FGF5	Reactome
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.500552486187845	0.938807510002273	0.0501934252649434	0.282102237457113	0.740502597215295	30	POLR2J|FGF2|FGF4|FGF6|FGF23|POLR2K|NCBP2|POLR2I|POLR2F|POLR2C|FGFR2|POLR2A|FGF5|POLR2E	Reactome
REACTOME_FIBRONECTIN_MATRIX_FORMATION	0.332163742690059	0.927945810677212	0.0725351864394589	0.402486316482648	1.04265396764312	18	ITGA5|COL4A4|COL5A2|COL3A1|CEACAM6|COL4A1|COL1A1|COL4A3|COL4A2|COL2A1|FN1|CEACAM8|CEACAM1	Reactome
REACTOME_FLT3_SIGNALING	0.411829134720701	0.934136988406113	0.0588438169595807	0.428759880169854	1.11649628172495	35	SH2B3|PTPN11|HRAS|GRB2|CSK|FLT3|HCK|BCL2L11|UBA52|SLA2	Reactome
REACTOME_FLT3_SIGNALING_IN_DISEASE	0.37570303712036	0.934136988406113	0.0645031249656493	0.409449479819296	1.06673875379258	26	PTPN11|HRAS|GRB2|FLT3|GOLGB1|ZMYM2|UBA52|ETV6|STAT5B|PIM1|SPTBN1|PIK3R1|RPS27A|NOX4|TRIP11|CDKN1A|MYO18A|UBB|UBC	Reactome
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.963985594237695	0.989369601974135	0.0226556224333514	0.136989595921959	0.353478819741002	16	ATP5PO|DMAC2L|ATP5MJ	Reactome
REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM	0.597839135654262	0.939919918356576	0.0458620343117985	0.258876906917636	0.667988710380443	16	GATA4|CXCR4|SMAD2|GSC|SOX17|CDH1	Reactome
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.0879567224186553	0.495083135594114	0.287805130535564	-0.192143762239373	-1.47758123275476	34	GP9|F10|F7|SERPING1|GP5|SERPINE2|CD177|GP1BB|VWF|F3|F5|PROCR|TFPI|F2R|GP1BA|F13B|FGB|KNG1|PRCP|F2|FGG|PRTN3|F13A1|SERPINA5|FGA|THBD|F12|KLKB1|PF4|F11|SERPIND1|SERPINC1|A2M|PROC	Reactome
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.204962243797195	0.829530070769056	0.0943563635421779	0.633785034444135	1.66188998570901	36	GTF2H4	Reactome
